chokepoint_id,iso_year,iso_week,event_count,avg_tone,n_source_articles,retrieved_at
chokepoint20,2026,19,0,,0,2026-08-29T15:35:32.484472+00:00
chokepoint21,2026,19,11,-2.8881947163820607,55,2026-08-29T15:35:32.484472+00:00
chokepoint22,2026,19,0,,0,2026-08-29T15:35:32.484472+00:00
chokepoint23,2026,19,0,,0,2026-08-29T15:35:32.484472+00:00
chokepoint24,2026,19,1,2.06896551724138,2,2026-08-29T15:35:32.484472+00:00
chokepoint25,2026,19,0,,0,2026-08-29T15:35:32.484472+00:00
chokepoint26,2026,19,0,,0,2026-08-29T15:35:32.484472+00:00
chokepoint27,2026,19,1,-2.87364519852811,30,2026-08-29T15:35:32.484472+00:00
chokepoint28,2026,19,4,-1.6886456080733176,13,2026-08-29T15:35:32.484472+00:00
chokepoint1,2026,20,7,-4.269001570402976,46,2026-08-29T15:35:56.482188+00:00
chokepoint2,2026,20,14,-1.873407532763908,57,2026-08-29T15:35:56.482188+00:00
chokepoint3,2026,20,45,-5.106298475571584,273,2026-08-29T15:35:56.482188+00:00
chokepoint4,2026,20,0,,0,2026-08-29T15:35:56.482188+00:00
chokepoint5,2026,20,96,-5.866712951946918,1554,2026-08-29T15:35:56.482188+00:00
chokepoint6,2026,20,7,-3.6812347843681947,161,2026-08-29T15:35:56.482188+00:00
chokepoint7,2026,20,74,-5.532418265340244,352,2026-08-29T15:35:56.482188+00:00
chokepoint8,2026,20,2,-4.050116550116555,3,2026-08-29T15:35:56.482188+00:00
chokepoint9,2026,20,5,-4.217265681966958,41,2026-08-29T15:35:56.482188+00:00
chokepoint10,2026,20,14,-0.8525040100023858,120,2026-08-29T15:35:56.482188+00:00
chokepoint11,2026,20,0,,0,2026-08-29T15:35:56.482188+00:00
chokepoint12,2026,20,0,,0,2026-08-29T15:35:56.482188+00:00
chokepoint13,2026,20,0,,0,2026-08-29T15:35:56.482188+00:00
chokepoint14,2026,20,2,-1.4117124465526099,34,2026-08-29T15:35:56.482188+00:00
chokepoint15,2026,20,0,,0,2026-08-29T15:35:56.482188+00:00
chokepoint16,2026,20,0,,0,2026-08-29T15:35:56.482188+00:00
chokepoint17,2026,20,0,,0,2026-08-29T15:35:56.482188+00:00
chokepoint18,2026,20,0,,0,2026-08-29T15:35:56.482188+00:00
chokepoint19,2026,20,0,,0,2026-08-29T15:35:56.482188+00:00
chokepoint20,2026,20,0,,0,2026-08-29T15:35:56.482188+00:00
chokepoint21,2026,20,2,-5.0910546972606,12,2026-08-29T15:35:56.482188+00:00
chokepoint22,2026,20,0,,0,2026-08-29T15:35:56.482188+00:00
chokepoint23,2026,20,0,,0,2026-08-29T15:35:56.482188+00:00
chokepoint24,2026,20,1,0.90042372881356,4,2026-08-29T15:35:56.482188+00:00
chokepoint25,2026,20,0,,0,2026-08-29T15:35:56.482188+00:00
chokepoint26,2026,20,0,,0,2026-08-29T15:35:56.482188+00:00
chokepoint27,2026,20,0,,0,2026-08-29T15:35:56.482188+00:00
chokepoint28,2026,20,2,-2.4896265560166,10,2026-08-29T15:35:56.482188+00:00
chokepoint1,2026,21,0,,0,2026-08-29T15:36:18.891206+00:00
chokepoint2,2026,21,23,-6.7201388038934,128,2026-08-29T15:36:18.891206+00:00
chokepoint3,2026,21,63,-6.270772992508166,245,2026-08-29T15:36:18.891206+00:00
chokepoint4,2026,21,7,-2.532061104789727,20,2026-08-29T15:36:18.891206+00:00
chokepoint5,2026,21,78,-3.63755350375551,491,2026-08-29T15:36:18.891206+00:00
chokepoint6,2026,21,2,-3.39179375810699,4,2026-08-29T15:36:18.891206+00:00
chokepoint7,2026,21,47,-2.520591836669973,238,2026-08-29T15:36:18.891206+00:00
chokepoint8,2026,21,3,-9.856031061973484,25,2026-08-29T15:36:18.891206+00:00
chokepoint9,2026,21,13,-3.401326227238836,45,2026-08-29T15:36:18.891206+00:00
chokepoint10,2026,21,15,-2.6661245762761125,80,2026-08-29T15:36:18.891206+00:00
chokepoint11,2026,21,3,-10.1960784313725,8,2026-08-29T15:36:18.891206+00:00
chokepoint12,2026,21,1,-0.33444816053512,10,2026-08-29T15:36:18.891206+00:00
chokepoint13,2026,21,0,,0,2026-08-29T15:36:18.891206+00:00
chokepoint14,2026,21,0,,0,2026-08-29T15:36:18.891206+00:00
chokepoint15,2026,21,0,,0,2026-08-29T15:36:18.891206+00:00
chokepoint16,2026,21,0,,0,2026-08-29T15:36:18.891206+00:00
chokepoint17,2026,21,0,,0,2026-08-29T15:36:18.891206+00:00
chokepoint18,2026,21,1,-6.49122807017544,10,2026-08-29T15:36:18.891206+00:00
chokepoint19,2026,21,0,,0,2026-08-29T15:36:18.891206+00:00
chokepoint20,2026,21,0,,0,2026-08-29T15:36:18.891206+00:00
chokepoint21,2026,21,31,-3.0574617327866958,708,2026-08-29T15:36:18.891206+00:00
chokepoint22,2026,21,0,,0,2026-08-29T15:36:18.891206+00:00
chokepoint23,2026,21,0,,0,2026-08-29T15:36:18.891206+00:00
chokepoint24,2026,21,0,,0,2026-08-29T15:36:18.891206+00:00
chokepoint25,2026,21,0,,0,2026-08-29T15:36:18.891206+00:00
chokepoint26,2026,21,0,,0,2026-08-29T15:36:18.891206+00:00
chokepoint27,2026,21,0,,0,2026-08-29T15:36:18.891206+00:00
chokepoint28,2026,21,0,,0,2026-08-29T15:36:18.891206+00:00
chokepoint1,2026,22,3,-2.9920267311562667,11,2026-08-29T15:36:40.954811+00:00
chokepoint2,2026,22,10,-6.772271996181606,57,2026-08-29T15:36:40.954811+00:00
chokepoint3,2026,22,35,-5.494188291946542,241,2026-08-29T15:36:40.954811+00:00
chokepoint4,2026,22,0,,0,2026-08-29T15:36:40.954811+00:00
chokepoint5,2026,22,119,-4.593428146237959,801,2026-08-29T15:36:40.954811+00:00
chokepoint6,2026,22,25,-3.5709629107496,152,2026-08-29T15:36:40.954811+00:00
chokepoint7,2026,22,97,-6.552692632986987,580,2026-08-29T15:36:40.954811+00:00
chokepoint8,2026,22,2,-1.810256266249195,15,2026-08-29T15:36:40.954811+00:00
chokepoint9,2026,22,4,-4.827892295191185,22,2026-08-29T15:36:40.954811+00:00
chokepoint10,2026,22,12,-4.231817806060881,82,2026-08-29T15:36:40.954811+00:00
chokepoint11,2026,22,0,,0,2026-08-29T15:36:40.954811+00:00
chokepoint12,2026,22,0,,0,2026-08-29T15:36:40.954811+00:00
chokepoint13,2026,22,0,,0,2026-08-29T15:36:40.954811+00:00
chokepoint14,2026,22,0,,0,2026-08-29T15:36:40.954811+00:00
chokepoint15,2026,22,0,,0,2026-08-29T15:36:40.954811+00:00
chokepoint16,2026,22,0,,0,2026-08-29T15:36:40.954811+00:00
chokepoint17,2026,22,0,,0,2026-08-29T15:36:40.954811+00:00
chokepoint18,2026,22,0,,0,2026-08-29T15:36:40.954811+00:00
chokepoint19,2026,22,0,,0,2026-08-29T15:36:40.954811+00:00
chokepoint20,2026,22,0,,0,2026-08-29T15:36:40.954811+00:00
chokepoint21,2026,22,9,-3.8819569713799567,26,2026-08-29T15:36:40.954811+00:00
chokepoint22,2026,22,0,,0,2026-08-29T15:36:40.954811+00:00
chokepoint23,2026,22,0,,0,2026-08-29T15:36:40.954811+00:00
chokepoint24,2026,22,0,,0,2026-08-29T15:36:40.954811+00:00
chokepoint25,2026,22,0,,0,2026-08-29T15:36:40.954811+00:00
chokepoint26,2026,22,0,,0,2026-08-29T15:36:40.954811+00:00
chokepoint27,2026,22,0,,0,2026-08-29T15:36:40.954811+00:00
chokepoint28,2026,22,0,,0,2026-08-29T15:36:40.954811+00:00
chokepoint1,2026,23,7,-4.4445611429216365,10,2026-08-29T15:37:04.580472+00:00
chokepoint2,2026,23,8,-3.0730356647074775,62,2026-08-29T15:37:04.580472+00:00
chokepoint3,2026,23,10,-5.479063673063355,87,2026-08-29T15:37:04.580472+00:00
chokepoint4,2026,23,10,-5.399866519377705,24,2026-08-29T15:37:04.580472+00:00
chokepoint5,2026,23,106,-3.9765048020769753,866,2026-08-29T15:37:04.580472+00:00
chokepoint6,2026,23,108,-6.265487613412887,1862,2026-08-29T15:37:04.580472+00:00
chokepoint7,2026,23,149,-8.484441234153877,851,2026-08-29T15:37:04.580472+00:00
chokepoint8,2026,23,1,-9.09090909090907,1,2026-08-29T15:37:04.580472+00:00
chokepoint9,2026,23,16,-4.675037577633714,123,2026-08-29T15:37:04.580472+00:00
chokepoint10,2026,23,9,-6.39654224200952,53,2026-08-29T15:37:04.580472+00:00
chokepoint11,2026,23,5,-5.814372631661435,35,2026-08-29T15:37:04.580472+00:00
chokepoint12,2026,23,0,,0,2026-08-29T15:37:04.580472+00:00
chokepoint13,2026,23,0,,0,2026-08-29T15:37:04.580472+00:00
chokepoint14,2026,23,0,,0,2026-08-29T15:37:04.580472+00:00
chokepoint15,2026,23,0,,0,2026-08-29T15:37:04.580472+00:00
chokepoint16,2026,23,0,,0,2026-08-29T15:37:04.580472+00:00
chokepoint17,2026,23,0,,0,2026-08-29T15:37:04.580472+00:00
chokepoint18,2026,23,3,-1.3986013986014,8,2026-08-29T15:37:04.580472+00:00
chokepoint19,2026,23,0,,0,2026-08-29T15:37:04.580472+00:00
chokepoint20,2026,23,0,,0,2026-08-29T15:37:04.580472+00:00
chokepoint21,2026,23,0,,0,2026-08-29T15:37:04.580472+00:00
chokepoint22,2026,23,0,,0,2026-08-29T15:37:04.580472+00:00
chokepoint23,2026,23,0,,0,2026-08-29T15:37:04.580472+00:00
chokepoint24,2026,23,0,,0,2026-08-29T15:37:04.580472+00:00
chokepoint25,2026,23,0,,0,2026-08-29T15:37:04.580472+00:00
chokepoint26,2026,23,0,,0,2026-08-29T15:37:04.580472+00:00
chokepoint27,2026,23,0,,0,2026-08-29T15:37:04.580472+00:00
chokepoint28,2026,23,3,-3.5858178887993497,18,2026-08-29T15:37:04.580472+00:00
chokepoint1,2026,24,0,,0,2026-08-29T15:37:28.865383+00:00
chokepoint2,2026,24,39,-5.125228517723929,884,2026-08-29T15:37:28.865383+00:00
chokepoint3,2026,24,17,-5.105474474802899,74,2026-08-29T15:37:28.865383+00:00
chokepoint4,2026,24,3,-4.9760719850386,22,2026-08-29T15:37:28.865383+00:00
chokepoint5,2026,24,85,-4.136340249096095,666,2026-08-29T15:37:28.865383+00:00
chokepoint6,2026,24,173,-4.7185861507016815,3057,2026-08-29T15:37:28.865383+00:00
chokepoint7,2026,24,73,-6.947836920921428,451,2026-08-29T15:37:28.865383+00:00
chokepoint8,2026,24,2,0.0,2,2026-08-29T15:37:28.865383+00:00
chokepoint9,2026,24,2,-6.870456937272079,6,2026-08-29T15:37:28.865383+00:00
chokepoint10,2026,24,13,0.6060337696032538,56,2026-08-29T15:37:28.865383+00:00
chokepoint11,2026,24,0,,0,2026-08-29T15:37:28.865383+00:00
chokepoint12,2026,24,0,,0,2026-08-29T15:37:28.865383+00:00
chokepoint13,2026,24,0,,0,2026-08-29T15:37:28.865383+00:00
chokepoint14,2026,24,0,,0,2026-08-29T15:37:28.865383+00:00
chokepoint15,2026,24,0,,0,2026-08-29T15:37:28.865383+00:00
chokepoint16,2026,24,0,,0,2026-08-29T15:37:28.865383+00:00
chokepoint17,2026,24,0,,0,2026-08-29T15:37:28.865383+00:00
chokepoint18,2026,24,2,2.33333333333334,6,2026-08-29T15:37:28.865383+00:00
chokepoint19,2026,24,1,-3.77720870678617,10,2026-08-29T15:37:28.865383+00:00
chokepoint20,2026,24,0,,0,2026-08-29T15:37:28.865383+00:00
chokepoint21,2026,24,0,,0,2026-08-29T15:37:28.865383+00:00
chokepoint22,2026,24,0,,0,2026-08-29T15:37:28.865383+00:00
chokepoint23,2026,24,0,,0,2026-08-29T15:37:28.865383+00:00
chokepoint24,2026,24,0,,0,2026-08-29T15:37:28.865383+00:00
chokepoint25,2026,24,0,,0,2026-08-29T15:37:28.865383+00:00
chokepoint26,2026,24,0,,0,2026-08-29T15:37:28.865383+00:00
chokepoint27,2026,24,0,,0,2026-08-29T15:37:28.865383+00:00
chokepoint28,2026,24,4,-8.193369803629684,24,2026-08-29T15:37:28.865383+00:00
chokepoint1,2026,25,2,-0.8830301692568551,14,2026-08-29T15:37:51.474692+00:00
chokepoint2,2026,25,18,-4.709842772442328,85,2026-08-29T15:37:51.474692+00:00
chokepoint3,2026,25,19,-3.806175219739867,108,2026-08-29T15:37:51.474692+00:00
chokepoint4,2026,25,2,-0.91743119266055,6,2026-08-29T15:37:51.474692+00:00
chokepoint5,2026,25,64,-3.9628234623185303,1067,2026-08-29T15:37:51.474692+00:00
chokepoint6,2026,25,0,,0,2026-08-29T15:37:51.474692+00:00
chokepoint7,2026,25,116,-6.591007670652927,454,2026-08-29T15:37:51.474692+00:00
chokepoint8,2026,25,0,,0,2026-08-29T15:37:51.474692+00:00
chokepoint9,2026,25,9,-4.872277797749007,44,2026-08-29T15:37:51.474692+00:00
chokepoint10,2026,25,3,-4.493815292185706,25,2026-08-29T15:37:51.474692+00:00
chokepoint11,2026,25,0,,0,2026-08-29T15:37:51.474692+00:00
chokepoint12,2026,25,2,0.009072092898229994,10,2026-08-29T15:37:51.474692+00:00
chokepoint13,2026,25,0,,0,2026-08-29T15:37:51.474692+00:00
chokepoint14,2026,25,4,0.7860216613951174,13,2026-08-29T15:37:51.474692+00:00
chokepoint15,2026,25,0,,0,2026-08-29T15:37:51.474692+00:00
chokepoint16,2026,25,0,,0,2026-08-29T15:37:51.474692+00:00
chokepoint17,2026,25,0,,0,2026-08-29T15:37:51.474692+00:00
chokepoint18,2026,25,0,,0,2026-08-29T15:37:51.474692+00:00
chokepoint19,2026,25,0,,0,2026-08-29T15:37:51.474692+00:00
chokepoint20,2026,25,0,,0,2026-08-29T15:37:51.474692+00:00
chokepoint21,2026,25,1,1.64075993091537,10,2026-08-29T15:37:51.474692+00:00
chokepoint22,2026,25,0,,0,2026-08-29T15:37:51.474692+00:00
chokepoint23,2026,25,0,,0,2026-08-29T15:37:51.474692+00:00
chokepoint24,2026,25,1,-5.36910321856558,90,2026-08-29T15:37:51.474692+00:00
chokepoint25,2026,25,0,,0,2026-08-29T15:37:51.474692+00:00
chokepoint26,2026,25,0,,0,2026-08-29T15:37:51.474692+00:00
chokepoint27,2026,25,0,,0,2026-08-29T15:37:51.474692+00:00
chokepoint28,2026,25,33,-5.289228640919348,337,2026-08-29T15:37:51.474692+00:00
chokepoint1,2026,26,6,-4.058504017567014,68,2026-08-29T15:38:13.806351+00:00
chokepoint2,2026,26,35,-3.238145420273101,301,2026-08-29T15:38:13.806351+00:00
chokepoint3,2026,26,35,-7.449051935290348,871,2026-08-29T15:38:13.806351+00:00
chokepoint4,2026,26,0,,0,2026-08-29T15:38:13.806351+00:00
chokepoint5,2026,26,87,-3.386135003956254,678,2026-08-29T15:38:13.806351+00:00
chokepoint6,2026,26,104,-4.449518022191299,1947,2026-08-29T15:38:13.806351+00:00
chokepoint7,2026,26,112,-5.070157891300657,467,2026-08-29T15:38:13.806351+00:00
chokepoint8,2026,26,4,-3.1197010070249522,24,2026-08-29T15:38:13.806351+00:00
chokepoint9,2026,26,2,-5.847920651699725,36,2026-08-29T15:38:13.806351+00:00
chokepoint10,2026,26,13,1.5446057820019294,112,2026-08-29T15:38:13.806351+00:00
chokepoint11,2026,26,0,,0,2026-08-29T15:38:13.806351+00:00
chokepoint12,2026,26,0,,0,2026-08-29T15:38:13.806351+00:00
chokepoint13,2026,26,0,,0,2026-08-29T15:38:13.806351+00:00
chokepoint14,2026,26,0,,0,2026-08-29T15:38:13.806351+00:00
chokepoint15,2026,26,0,,0,2026-08-29T15:38:13.806351+00:00
chokepoint16,2026,26,0,,0,2026-08-29T15:38:13.806351+00:00
chokepoint17,2026,26,0,,0,2026-08-29T15:38:13.806351+00:00
chokepoint18,2026,26,0,,0,2026-08-29T15:38:13.806351+00:00
chokepoint19,2026,26,0,,0,2026-08-29T15:38:13.806351+00:00
chokepoint20,2026,26,0,,0,2026-08-29T15:38:13.806351+00:00
chokepoint21,2026,26,3,-0.5362554964953153,65,2026-08-29T15:38:13.806351+00:00
chokepoint22,2026,26,0,,0,2026-08-29T15:38:13.806351+00:00
chokepoint23,2026,26,0,,0,2026-08-29T15:38:13.806351+00:00
chokepoint24,2026,26,0,,0,2026-08-29T15:38:13.806351+00:00
chokepoint25,2026,26,0,,0,2026-08-29T15:38:13.806351+00:00
chokepoint26,2026,26,0,,0,2026-08-29T15:38:13.806351+00:00
chokepoint27,2026,26,0,,0,2026-08-29T15:38:13.806351+00:00
chokepoint28,2026,26,16,-4.242797484536261,125,2026-08-29T15:38:13.806351+00:00
chokepoint1,2026,27,4,-3.879931879770285,14,2026-08-29T15:38:35.483192+00:00
chokepoint2,2026,27,21,-4.257986162957955,95,2026-08-29T15:38:35.483192+00:00
chokepoint3,2026,27,31,-3.6766522934593135,153,2026-08-29T15:38:35.483192+00:00
chokepoint4,2026,27,0,,0,2026-08-29T15:38:35.483192+00:00
chokepoint5,2026,27,79,-3.5136087180574807,555,2026-08-29T15:38:35.483192+00:00
chokepoint6,2026,27,23,-3.201426348032562,822,2026-08-29T15:38:35.483192+00:00
chokepoint7,2026,27,137,-5.8868997741185005,620,2026-08-29T15:38:35.483192+00:00
chokepoint8,2026,27,0,,0,2026-08-29T15:38:35.483192+00:00
chokepoint9,2026,27,15,-1.7837786924126717,79,2026-08-29T15:38:35.483192+00:00
chokepoint10,2026,27,15,-3.824697159672929,82,2026-08-29T15:38:35.483192+00:00
chokepoint11,2026,27,2,-3.35740836718884,15,2026-08-29T15:38:35.483192+00:00
chokepoint12,2026,27,1,-0.59701492537313,10,2026-08-29T15:38:35.483192+00:00
chokepoint13,2026,27,0,,0,2026-08-29T15:38:35.483192+00:00
chokepoint14,2026,27,0,,0,2026-08-29T15:38:35.483192+00:00
chokepoint15,2026,27,0,,0,2026-08-29T15:38:35.483192+00:00
chokepoint16,2026,27,0,,0,2026-08-29T15:38:35.483192+00:00
chokepoint17,2026,27,0,,0,2026-08-29T15:38:35.483192+00:00
chokepoint18,2026,27,0,,0,2026-08-29T15:38:35.483192+00:00
chokepoint19,2026,27,0,,0,2026-08-29T15:38:35.483192+00:00
chokepoint20,2026,27,0,,0,2026-08-29T15:38:35.483192+00:00
chokepoint21,2026,27,6,0.6167468716631398,190,2026-08-29T15:38:35.483192+00:00
chokepoint22,2026,27,0,,0,2026-08-29T15:38:35.483192+00:00
chokepoint23,2026,27,0,,0,2026-08-29T15:38:35.483192+00:00
chokepoint24,2026,27,0,,0,2026-08-29T15:38:35.483192+00:00
chokepoint25,2026,27,0,,0,2026-08-29T15:38:35.483192+00:00
chokepoint26,2026,27,0,,0,2026-08-29T15:38:35.483192+00:00
chokepoint27,2026,27,0,,0,2026-08-29T15:38:35.483192+00:00
chokepoint28,2026,27,7,-2.1768279898547456,35,2026-08-29T15:38:35.483192+00:00
chokepoint1,2026,28,0,,0,2026-08-29T15:38:59.808381+00:00
chokepoint2,2026,28,45,-6.091708142672051,279,2026-08-29T15:38:59.808381+00:00
chokepoint3,2026,28,29,-4.147785861623465,476,2026-08-29T15:38:59.808381+00:00
chokepoint4,2026,28,0,,0,2026-08-29T15:38:59.808381+00:00
chokepoint5,2026,28,84,-3.1057358288235006,586,2026-08-29T15:38:59.808381+00:00
chokepoint6,2026,28,150,-4.75556058290575,7128,2026-08-29T15:38:59.808381+00:00
chokepoint7,2026,28,87,-7.088529505327243,484,2026-08-29T15:38:59.808381+00:00
chokepoint8,2026,28,6,-5.939082459916837,134,2026-08-29T15:38:59.808381+00:00
chokepoint9,2026,28,11,-5.309139771187093,48,2026-08-29T15:38:59.808381+00:00
chokepoint10,2026,28,9,1.3678308886478554,30,2026-08-29T15:38:59.808381+00:00
chokepoint11,2026,28,1,-6.45161290322581,20,2026-08-29T15:38:59.808381+00:00
chokepoint12,2026,28,0,,0,2026-08-29T15:38:59.808381+00:00
chokepoint13,2026,28,0,,0,2026-08-29T15:38:59.808381+00:00
chokepoint14,2026,28,7,-1.3597610537402516,18,2026-08-29T15:38:59.808381+00:00
chokepoint15,2026,28,0,,0,2026-08-29T15:38:59.808381+00:00
chokepoint16,2026,28,0,,0,2026-08-29T15:38:59.808381+00:00
chokepoint17,2026,28,0,,0,2026-08-29T15:38:59.808381+00:00
chokepoint18,2026,28,0,,0,2026-08-29T15:38:59.808381+00:00
chokepoint19,2026,28,0,,0,2026-08-29T15:38:59.808381+00:00
chokepoint20,2026,28,0,,0,2026-08-29T15:38:59.808381+00:00
chokepoint21,2026,28,3,-2.115973975845337,12,2026-08-29T15:38:59.808381+00:00
chokepoint22,2026,28,0,,0,2026-08-29T15:38:59.808381+00:00
chokepoint23,2026,28,0,,0,2026-08-29T15:38:59.808381+00:00
chokepoint24,2026,28,0,,0,2026-08-29T15:38:59.808381+00:00
chokepoint25,2026,28,0,,0,2026-08-29T15:38:59.808381+00:00
chokepoint26,2026,28,0,,0,2026-08-29T15:38:59.808381+00:00
chokepoint27,2026,28,0,,0,2026-08-29T15:38:59.808381+00:00
chokepoint28,2026,28,12,-4.164560069119928,54,2026-08-29T15:38:59.808381+00:00
chokepoint1,2026,29,1,-9.51776649746198,20,2026-08-29T15:39:23.947065+00:00
chokepoint2,2026,29,11,-1.5689879692185655,65,2026-08-29T15:39:23.947065+00:00
chokepoint3,2026,29,28,-4.582856115787747,135,2026-08-29T15:39:23.947065+00:00
chokepoint4,2026,29,6,-4.814838713785794,20,2026-08-29T15:39:23.947065+00:00
chokepoint5,2026,29,130,-3.157483429168522,742,2026-08-29T15:39:23.947065+00:00
chokepoint6,2026,29,140,-5.488812870620208,2682,2026-08-29T15:39:23.947065+00:00
chokepoint7,2026,29,67,-4.23096755185699,399,2026-08-29T15:39:23.947065+00:00
chokepoint8,2026,29,14,-1.422427522117734,171,2026-08-29T15:39:23.947065+00:00
chokepoint9,2026,29,21,-3.9294439214334793,101,2026-08-29T15:39:23.947065+00:00
chokepoint10,2026,29,19,-7.032720440469804,225,2026-08-29T15:39:23.947065+00:00
chokepoint11,2026,29,0,,0,2026-08-29T15:39:23.947065+00:00
chokepoint12,2026,29,0,,0,2026-08-29T15:39:23.947065+00:00
chokepoint13,2026,29,0,,0,2026-08-29T15:39:23.947065+00:00
chokepoint14,2026,29,0,,0,2026-08-29T15:39:23.947065+00:00
chokepoint15,2026,29,0,,0,2026-08-29T15:39:23.947065+00:00
chokepoint16,2026,29,0,,0,2026-08-29T15:39:23.947065+00:00
chokepoint17,2026,29,0,,0,2026-08-29T15:39:23.947065+00:00
chokepoint18,2026,29,0,,0,2026-08-29T15:39:23.947065+00:00
chokepoint19,2026,29,0,,0,2026-08-29T15:39:23.947065+00:00
chokepoint20,2026,29,0,,0,2026-08-29T15:39:23.947065+00:00
chokepoint21,2026,29,2,2.21518987341772,10,2026-08-29T15:39:23.947065+00:00
chokepoint22,2026,29,0,,0,2026-08-29T15:39:23.947065+00:00
chokepoint23,2026,29,0,,0,2026-08-29T15:39:23.947065+00:00
chokepoint24,2026,29,0,,0,2026-08-29T15:39:23.947065+00:00
chokepoint25,2026,29,0,,0,2026-08-29T15:39:23.947065+00:00
chokepoint26,2026,29,0,,0,2026-08-29T15:39:23.947065+00:00
chokepoint27,2026,29,0,,0,2026-08-29T15:39:23.947065+00:00
chokepoint28,2026,29,9,-4.445225570508679,18,2026-08-29T15:39:23.947065+00:00
chokepoint1,2026,30,7,-5.127284060678045,255,2026-08-29T15:39:47.897304+00:00
chokepoint2,2026,30,23,-4.833433582446043,146,2026-08-29T15:39:47.897304+00:00
chokepoint3,2026,30,11,-4.24222981652543,40,2026-08-29T15:39:47.897304+00:00
chokepoint4,2026,30,29,-5.085915431852426,210,2026-08-29T15:39:47.897304+00:00
chokepoint5,2026,30,89,-3.353200346844762,2128,2026-08-29T15:39:47.897304+00:00
chokepoint6,2026,30,60,-5.012322453904535,592,2026-08-29T15:39:47.897304+00:00
chokepoint7,2026,30,76,-4.940134941221989,327,2026-08-29T15:39:47.897304+00:00
chokepoint8,2026,30,7,-4.476819610813409,74,2026-08-29T15:39:47.897304+00:00
chokepoint9,2026,30,15,-2.782366695769732,85,2026-08-29T15:39:47.897304+00:00
chokepoint10,2026,30,7,-2.8619922771302457,66,2026-08-29T15:39:47.897304+00:00
chokepoint11,2026,30,5,-0.93616356499834,18,2026-08-29T15:39:47.897304+00:00
chokepoint12,2026,30,0,,0,2026-08-29T15:39:47.897304+00:00
chokepoint13,2026,30,0,,0,2026-08-29T15:39:47.897304+00:00
chokepoint14,2026,30,0,,0,2026-08-29T15:39:47.897304+00:00
chokepoint15,2026,30,0,,0,2026-08-29T15:39:47.897304+00:00
chokepoint16,2026,30,0,,0,2026-08-29T15:39:47.897304+00:00
chokepoint17,2026,30,0,,0,2026-08-29T15:39:47.897304+00:00
chokepoint18,2026,30,0,,0,2026-08-29T15:39:47.897304+00:00
chokepoint19,2026,30,0,,0,2026-08-29T15:39:47.897304+00:00
chokepoint20,2026,30,0,,0,2026-08-29T15:39:47.897304+00:00
chokepoint21,2026,30,1,-1.17340286831812,2,2026-08-29T15:39:47.897304+00:00
chokepoint22,2026,30,0,,0,2026-08-29T15:39:47.897304+00:00
chokepoint23,2026,30,0,,0,2026-08-29T15:39:47.897304+00:00
chokepoint24,2026,30,0,,0,2026-08-29T15:39:47.897304+00:00
chokepoint25,2026,30,0,,0,2026-08-29T15:39:47.897304+00:00
chokepoint26,2026,30,0,,0,2026-08-29T15:39:47.897304+00:00
chokepoint27,2026,30,0,,0,2026-08-29T15:39:47.897304+00:00
chokepoint28,2026,30,3,-4.96977366649915,23,2026-08-29T15:39:47.897304+00:00
chokepoint1,2026,31,24,-4.799898464663879,68,2026-08-29T15:40:12.778682+00:00
chokepoint2,2026,31,29,-3.6178228386504503,193,2026-08-29T15:40:12.778682+00:00
chokepoint3,2026,31,21,-4.274844512657698,195,2026-08-29T15:40:12.778682+00:00
chokepoint4,2026,31,20,-4.108480435611861,420,2026-08-29T15:40:12.778682+00:00
chokepoint5,2026,31,130,-4.894802792679012,788,2026-08-29T15:40:12.778682+00:00
chokepoint6,2026,31,5,-3.8190995744010556,26,2026-08-29T15:40:12.778682+00:00
chokepoint7,2026,31,107,-6.349097374750891,464,2026-08-29T15:40:12.778682+00:00
chokepoint8,2026,31,256,-5.125136781701558,21940,2026-08-29T15:40:12.778682+00:00
chokepoint9,2026,31,22,-4.704290322628196,93,2026-08-29T15:40:12.778682+00:00
chokepoint10,2026,31,8,0.6373409123409087,69,2026-08-29T15:40:12.778682+00:00
chokepoint11,2026,31,0,,0,2026-08-29T15:40:12.778682+00:00
chokepoint12,2026,31,0,,0,2026-08-29T15:40:12.778682+00:00
chokepoint13,2026,31,0,,0,2026-08-29T15:40:12.778682+00:00
chokepoint14,2026,31,3,-3.437392080925207,28,2026-08-29T15:40:12.778682+00:00
chokepoint15,2026,31,0,,0,2026-08-29T15:40:12.778682+00:00
chokepoint16,2026,31,0,,0,2026-08-29T15:40:12.778682+00:00
chokepoint17,2026,31,0,,0,2026-08-29T15:40:12.778682+00:00
chokepoint18,2026,31,2,-1.76848874598071,4,2026-08-29T15:40:12.778682+00:00
chokepoint19,2026,31,0,,0,2026-08-29T15:40:12.778682+00:00
chokepoint20,2026,31,0,,0,2026-08-29T15:40:12.778682+00:00
chokepoint21,2026,31,0,,0,2026-08-29T15:40:12.778682+00:00
chokepoint22,2026,31,0,,0,2026-08-29T15:40:12.778682+00:00
chokepoint23,2026,31,0,,0,2026-08-29T15:40:12.778682+00:00
chokepoint24,2026,31,0,,0,2026-08-29T15:40:12.778682+00:00
chokepoint25,2026,31,2,-0.83882564409826,5,2026-08-29T15:40:12.778682+00:00
chokepoint26,2026,31,0,,0,2026-08-29T15:40:12.778682+00:00
